id,client_id,card_brand,card_number,expires,cvv,credit_limit,acct_open_date,year_pin_last_changed,days_since_last_trx,count_nonfraud_trx_L6M,amt_nonfraud_trx_L6M,count_fraud_trx_L6M,amt_fraud_trx_L6M
1776,1631,Visa,4450097042295695,11/2027,601,Rp37.185.000,11/2021,2025,604,,,,
1777,290,Visa,4052306795072868,12/2027,369,Rp49.842.000,12/2021,2025,604,,,,
1778,1866,Visa,4274334344737347,12/2030,174,Rp38.268.000,02/2025,2025,604,,,,
1780,1159,Visa,4201957315957623,01/2029,619,Rp20.711.000,01/2023,2025,604,,,,
1781,1372,Visa,4806267788873524,08/2026,289,Rp9.257.000,08/2020,2025,604,,,,
1782,1799,Visa,4955481558570019,03/2030,397,Rp97.405.000,02/2025,2025,604,,,,
1783,1990,Visa,"4,86201E+15",05/2028,405,Rp15.062.000,05/2022,2025,604,,,,
1784,298,Visa,4858818886878485,12/2026,125,Rp25.867.000,12/2020,2025,604,,,,
1785,607,Visa,4588933671536303,09/2027,748,Rp13.964.000,09/2021,2025,604,,,,
1786,607,Visa,4729324689482423,10/2029,582,Rp12.395.000,10/2023,2025,604,,,,
1787,1199,Visa,4495252841912344,04/2029,938,Rp21.966.000,04/2023,2025,604,,,,
1788,1745,Visa,4420607109678464,02/2026,318,Rp38.718.000,02/2020,2025,604,,,,
1789,1745,Visa,4863290933542106,02/2026,80,Rp25.920.000,02/2020,2025,604,,,,
1790,1824,Visa,4378087486126492,09/2028,813,Rp34.742.000,09/2022,2025,604,,,,
1792,66,Visa,4491913667007053,10/2029,158,Rp26.220.000,10/2023,2025,604,,,,
1794,1804,Visa,4333566542239051,02/2026,211,Rp16.004.000,02/2020,2025,604,,,,
1795,1804,Visa,4970053603571619,04/2028,864,Rp3.411.000,04/2022,2025,604,,,,
1796,229,Visa,4492510144355977,02/2026,858,Rp82.506.000,02/2020,2025,604,,,,
1797,183,Visa,4215026986628626,06/2028,544,Rp16.365.000,06/2022,2025,604,,,,
1798,183,Visa,4194820728333907,12/2027,521,Rp14.749.000,12/2021,2025,604,,,,
1799,934,Visa,4159426139130545,04/2024,640,Rp0,04/2018,2025,604,,,,
1800,934,Visa,4920574801884077,11/2027,378,Rp19.299.000,11/2021,2025,604,,,,
1801,1650,Visa,4794716774405771,09/2028,468,Rp24.006.000,09/2022,2025,604,,,,
1802,1613,Visa,"4,48924E+15",07/2026,557,Rp24.707.000,07/2020,2025,604,,,,
1803,326,Visa,4356308555060329,12/2027,452,Rp24.428.000,12/2021,2025,604,,,,
1804,1268,Visa,4674089067309589,07/2028,713,Rp16.646.000,07/2022,2025,604,,,,
1805,664,Visa,4411219685754975,09/2030,926,Rp3.138.000,02/2025,2025,604,,,,
1806,866,Visa,4403825163350985,09/2028,451,Rp14.971.000,09/2022,2025,604,,,,
1807,1206,Visa,4182923459647403,02/2026,603,Rp74.306.000,02/2020,2025,604,,,,
1809,936,Visa,4254671354232317,06/2028,566,Rp8.473.000,06/2022,2025,604,,,,
1811,339,Visa,4728985692143254,05/2027,894,Rp21.910.000,05/2021,2025,604,,,,
1812,1353,Visa,4739129887814779,12/2030,840,Rp21.393.000,02/2025,2025,604,,,,
1813,1474,Visa,4559380028737071,01/2029,791,Rp52.400.000,01/2023,2025,604,,,,
1814,1450,Visa,4752300617048436,09/2027,511,Rp58.015.000,09/2021,2025,604,,,,
1815,224,Visa,4254478565698366,02/2026,642,Rp21.255.000,02/2020,2025,604,,,,
1816,270,Visa,4102843004395648,07/2028,452,Rp19.231.000,07/2022,2025,604,,,,
1818,1833,Visa,4301058381185328,03/2029,147,Rp15.847.000,03/2023,2025,604,,,,
1819,1067,Visa,4937598275581336,06/2026,557,Rp33.591.000,06/2020,2025,604,,,,
1820,1160,Visa,"4,12319E+15",06/2026,64,Rp4.941.000,06/2020,2025,604,,,,
1821,659,Visa,4341345706839092,04/2029,273,Rp20.651.000,04/2023,2025,604,,,,
1822,841,Visa,4252420197645247,08/2027,661,Rp31.666.000,08/2021,2025,604,,,,
1823,599,Visa,4802532694603491,03/2027,868,Rp129.720.000,03/2021,2025,604,,,,
1824,1979,Visa,4461982939631759,02/2026,706,Rp30.752.000,02/2020,2025,604,,,,
1825,1253,Visa,4254314337252554,05/2028,597,Rp16.631.000,05/2022,2025,604,,,,
1826,310,Visa,4906910670363168,12/2026,443,Rp34.502.000,12/2020,2025,604,,,,
1827,673,Visa,"4,02327E+15",06/2030,413,Rp13.650.000,02/2025,2025,604,,,,
1828,1319,Visa,4576325893639027,02/2026,8,Rp42.842.000,02/2020,2025,604,,,,
1829,1580,Visa,4699690787956736,05/2029,5,Rp34.112.000,05/2023,2025,604,,,,
1830,1580,Visa,4748742930224055,09/2026,974,Rp2.732.000,09/2020,2025,604,,,,
1831,1570,Visa,4224965156816542,02/2030,389,Rp13.650.000,02/2025,2025,604,,,,
1832,1860,Visa,4786571889403869,08/2029,592,Rp44.594.000,08/2023,2025,604,,,,
1833,1860,Visa,4061205624693615,02/2026,148,Rp15.847.000,02/2020,2025,604,,,,
1834,786,Visa,4892181339731576,07/2028,846,Rp32.999.000,07/2022,2025,604,,,,
1835,1713,Visa,4798004786727366,04/2029,439,Rp29.935.000,04/2023,2025,604,,,,
1836,1506,Visa,4170284395296715,02/2027,886,Rp47.070.000,02/2021,2025,604,,,,
1837,950,Visa,4989332552056925,04/2026,250,Rp4.707.000,04/2020,2025,604,,,,
1838,1197,Visa,4320531705592796,12/2027,275,Rp6.787.000,12/2021,2025,604,,,,
1839,1197,Visa,4713354839986613,05/2029,290,Rp21.338.000,05/2023,2025,604,,,,
1840,1935,Visa,4172298033102508,05/2026,477,Rp27.023.000,05/2020,2025,604,,,,
1841,268,Visa,4772137298381087,02/2026,231,Rp22.379.000,02/2020,2025,604,,,,
1842,1494,Visa,4001128847479532,02/2026,545,Rp9.885.000,02/2020,2025,604,,,,
1843,1770,Visa,4026093953102401,09/2029,100,Rp16.642.000,09/2023,2025,604,,,,
1844,1592,Visa,4346868490904984,11/2026,171,Rp19.926.000,11/2020,2025,604,,,,
1846,1680,Visa,4041948266255615,09/2026,531,Rp18.044.000,09/2020,2025,604,,,,
1847,494,Visa,4578081011383131,01/2030,45,Rp46.027.000,01/2024,2025,604,,,,
1848,95,Visa,4184962720948425,02/2026,526,Rp44.163.000,02/2020,2025,604,,,,
1849,788,Visa,4771614681971768,06/2027,353,Rp42.708.000,06/2021,2025,604,,,,
1850,1232,Visa,"4,51547E+15",06/2026,464,Rp34.129.000,06/2020,2025,604,,,,
1851,1409,Visa,4157877736359764,09/2029,927,Rp26.670.000,09/2023,2025,604,,,,
1852,1601,Visa,4483016880530879,05/2027,825,Rp26.830.000,05/2021,2025,604,,,,
1853,927,Visa,4095066683929908,02/2030,892,Rp43.333.000,02/2025,2025,604,,,,
1854,179,Visa,4275777560156841,05/2028,497,Rp814.000,05/2022,2025,604,,,,
1855,513,Visa,4667535072590504,09/2026,606,Rp12.552.000,09/2020,2025,604,,,,
1856,226,Visa,4250276478482515,10/2028,648,Rp62.059.000,10/2022,2025,604,,,,
1859,1216,Visa,4337391914435657,04/2029,598,Rp38.847.000,04/2023,2025,604,,,,
1860,975,Visa,4039295566770817,05/2027,214,Rp11.336.000,05/2021,2025,604,,,,
1861,109,Visa,4792943022971298,11/2026,451,Rp14.592.000,11/2020,2025,604,,,,
1862,1893,Visa,4650382070645842,10/2028,900,Rp11.924.000,10/2022,2025,604,,,,
1863,955,Visa,4732842191322148,06/2028,847,Rp1.726.000,06/2022,2025,604,,,,
1864,1768,Visa,4738058846626255,02/2026,717,Rp22.200.000,02/2020,2025,604,,,,
1865,1393,Visa,4468863439550668,05/2030,156,Rp15.690.000,02/2025,2025,604,,,,
1866,452,Visa,4957232481366756,12/2030,916,Rp34.236.000,02/2025,2025,604,,,,
1868,1795,Visa,4051778032991069,08/2026,369,Rp30.203.000,08/2020,2025,604,,,,
1870,1821,Visa,4137037054113514,10/2028,432,Rp19.612.000,10/2022,2025,604,,,,
1871,1620,Visa,4028392432751999,12/2030,448,Rp16.631.000,02/2025,2025,604,,,,
1872,1620,Visa,4963309602092587,09/2027,70,Rp21.320.000,09/2021,2025,604,,,,
1873,1043,Visa,4342101696313878,02/2026,355,Rp32.635.000,02/2020,2025,604,,,,
1874,1376,Visa,4161224797334572,06/2027,445,Rp7.060.000,06/2021,2025,604,,,,
1875,834,Visa,4254270802602108,10/2026,79,Rp12.238.000,10/2020,2025,604,,,,
1876,834,Visa,4369288282643447,03/2030,308,Rp10.053.000,02/2025,2025,604,,,,
1878,834,Visa,4730938420487129,02/2026,613,Rp1.883.000,02/2020,2025,604,,,,
1879,1328,Visa,4130691040375178,06/2026,573,Rp58.823.000,06/2020,2025,604,,,,
1880,1878,Visa,4882085126810655,02/2026,635,Rp17.305.000,02/2020,2025,604,,,,
1881,1246,Visa,4503003404657982,02/2026,994,Rp10.355.000,02/2020,2025,604,,,,
1882,1292,Visa,4303693867822808,04/2030,55,Rp9.257.000,02/2025,2025,604,,,,
1884,949,Visa,"4,40665E+15",03/2026,535,Rp32.676.000,03/2020,2025,604,,,,
1885,1136,Visa,4499074473589645,01/2029,333,Rp18.044.000,01/2023,2025,604,,,,
1886,653,Visa,4219659798225505,06/2027,560,Rp20.240.000,06/2021,2025,604,,,,
1887,1460,Visa,4536446657466641,03/2026,729,Rp5.568.000,03/2020,2025,604,,,,
1888,1436,Visa,4551396345815636,10/2027,834,Rp41.734.000,10/2021,2025,604,,,,
1889,324,Visa,4177846249033058,08/2030,974,Rp33.577.000,02/2025,2025,604,,,,
1890,1082,Visa,4556029140337815,07/2030,537,Rp2.661.000,02/2025,2025,604,,,,
1891,1502,Visa,4361413457601347,09/2026,932,Rp44.671.000,09/2020,2025,604,,,,
1892,1122,Visa,4998267438899183,02/2026,675,Rp70.953.000,02/2020,2025,604,,,,
1893,255,Visa,4795449431320485,08/2026,55,Rp26.333.000,08/2020,2025,604,,,,
1894,765,Visa,4401985504522492,10/2029,745,Rp21.219.000,10/2023,2025,604,,,,
1895,765,Visa,4070730691570556,04/2027,834,Rp23.535.000,04/2021,2025,604,,,,
1896,76,Visa,"4,68439E+15",08/2030,268,Rp10.219.000,02/2025,2025,604,,,,
1898,1119,Visa,4573378734803801,06/2028,261,Rp35.723.000,06/2022,2025,604,,,,
1899,1119,Visa,4460007278587507,01/2027,225,Rp4.707.000,01/2021,2025,604,,,,
1900,341,Visa,4531149590903516,08/2026,97,Rp59.529.000,08/2020,2025,604,,,,
1901,1647,Visa,4041750526955037,06/2028,408,Rp32.558.000,06/2022,2025,604,,,,
1902,1374,Visa,4641287909590417,09/2026,819,Rp23.524.000,09/2020,2025,604,,,,
1903,1855,Visa,4746650219933871,09/2028,32,Rp26.830.000,09/2022,2025,604,,,,
1904,867,Visa,4954234286771971,09/2028,1,Rp26.259.000,09/2022,2025,604,,,,
1905,1101,Visa,4591328314306371,11/2026,252,Rp13.336.000,11/2020,2025,604,,,,
1906,725,Visa,4736166071228961,10/2026,535,Rp27.272.000,10/2020,2025,604,,,,
1907,725,Visa,4043193069414737,09/2027,859,Rp30.569.000,09/2021,2025,604,,,,
1908,1271,Visa,4261459508856281,03/2030,100,Rp17.102.000,02/2025,2025,604,,,,
1909,1358,Visa,4260770454530847,10/2029,303,Rp41.412.000,10/2023,2025,604,,,,
1910,764,Visa,4066658055142804,01/2028,743,Rp6.904.000,01/2022,2025,604,,,,
1911,1336,Visa,"4,22229E+15",02/2026,875,Rp23.535.000,02/2020,2025,604,,,,
1912,558,Visa,4313544946550444,07/2030,107,Rp14.090.000,02/2025,2025,604,,,,
1913,424,Visa,4389517849777066,05/2027,53,Rp17.416.000,05/2021,2025,604,,,,
1914,1870,Visa,4680529603481904,02/2026,619,Rp62.525.000,02/2020,2025,604,,,,
1915,1933,Visa,4146946026841288,02/2026,69,Rp3.285.000,02/2020,2025,604,,,,
1918,969,Visa,4728777894194126,12/2026,480,Rp21.147.000,12/2020,2025,604,,,,
1919,374,Visa,4202710228630182,10/2029,579,Rp19.528.000,10/2023,2025,604,,,,
1920,727,Visa,4751378907766314,04/2030,254,Rp10.512.000,02/2025,2025,604,,,,
1921,944,Visa,4313972060102096,11/2030,601,Rp82.713.000,02/2025,2025,604,,,,
1922,1018,Visa,4564887957887151,01/2029,17,Rp21.353.000,01/2023,2025,604,,,,
1923,1965,Visa,4092157051011106,02/2026,223,Rp17.573.000,02/2020,2025,604,,,,
1924,79,Visa,4636375740619751,09/2028,747,Rp36.217.000,09/2022,2025,604,,,,
1925,596,Visa,4520440445748141,01/2028,108,Rp11.297.000,01/2022,2025,604,,,,
1926,1607,Visa,4620214760209909,10/2028,406,Rp32.478.000,10/2022,2025,604,,,,
1927,402,Visa,4946571800021795,04/2029,686,Rp32.492.000,04/2023,2025,604,,,,
1928,383,Visa,4448354145874788,02/2026,333,Rp16.266.000,02/2020,2025,604,,,,
1929,893,Visa,4039007832059779,04/2028,99,Rp27.456.000,04/2022,2025,604,,,,
1930,594,Visa,4715212743807294,02/2027,636,Rp5.492.000,02/2021,2025,604,,,,
1931,594,Visa,4785940182637905,03/2026,305,Rp23.210.000,03/2020,2025,604,,,,
1933,197,Visa,"4,02122E+15",02/2026,943,Rp12.552.000,02/2020,2025,604,,,,
1934,501,Visa,4033834745437547,02/2026,326,Rp18.481.000,02/2020,2025,604,,,,
1937,418,Visa,4474089244704703,02/2026,228,Rp17.416.000,02/2020,2025,604,,,,
1938,1454,Visa,4268635785571601,01/2027,36,Rp19.456.000,01/2021,2025,604,,,,
1939,1036,Visa,4732750497887754,08/2027,29,Rp11.501.000,08/2021,2025,604,,,,
1940,389,Visa,4898395876038302,07/2027,574,Rp29.339.000,07/2021,2025,604,,,,
1942,1437,Visa,4854757670875227,02/2026,239,Rp47.704.000,02/2020,2025,604,,,,
1944,413,Visa,4775884194235989,02/2026,411,Rp26.516.000,02/2020,2025,604,,,,
1946,903,Visa,"4,3963E+15",08/2029,768,Rp8.193.000,08/2023,2025,604,,,,
1947,903,Visa,4316804623436512,07/2028,145,Rp23.373.000,07/2022,2025,604,,,,
1948,531,Visa,4969893593143817,10/2028,58,Rp15.062.000,10/2022,2025,604,,,,
1949,279,Visa,4390973591646087,02/2026,260,Rp45.623.000,02/2020,2025,604,,,,
1950,1841,Visa,4076004030170552,01/2030,180,Rp17.730.000,01/2024,2025,604,,,,
1951,235,Visa,"4,94301E+15",06/2030,641,Rp36.195.000,02/2025,2025,604,,,,
1952,1808,Visa,4719950506919432,06/2027,185,Rp6.433.000,06/2021,2025,604,,,,
1953,1716,Visa,4031363218390318,07/2027,632,Rp13.180.000,07/2021,2025,604,,,,
1955,1556,Visa,4965321363827916,03/2027,413,Rp24.006.000,03/2021,2025,604,,,,
1956,1025,Visa,4471238909033238,02/2028,368,Rp17.631.000,02/2022,2025,604,,,,
1957,344,Visa,4241836475964924,12/2028,229,Rp2.609.000,12/2022,2025,604,,,,
1958,1189,Visa,4745341098877385,10/2029,273,Rp18.514.000,10/2023,2025,604,,,,
1959,1254,Visa,4086661906008902,11/2028,113,Rp32.438.000,11/2022,2025,604,,,,
1960,1118,Visa,4554382114845493,06/2026,561,Rp104.004.000,06/2020,2025,604,,,,
1961,548,Visa,4153185047549338,08/2027,585,Rp12.238.000,08/2021,2025,604,,,,
1962,1593,Visa,4063394095029281,03/2029,599,Rp13.964.000,03/2023,2025,604,,,,
1963,720,Visa,"4,34031E+15",04/2030,147,Rp3.138.000,02/2025,2025,604,,,,
1964,1126,Visa,4224143942174854,03/2028,4,Rp31.879.000,03/2022,2025,604,,,,
1965,1490,Visa,4585531601433102,02/2026,364,Rp24.699.000,02/2020,2025,604,,,,
1966,1366,Visa,4419528709052008,09/2028,578,Rp13.853.000,09/2022,2025,604,,,,
1967,1827,Visa,4807723891729123,08/2028,174,Rp36.332.000,08/2022,2025,604,,,,
1968,1410,Visa,4792996181300907,01/2028,998,Rp12.310.000,01/2022,2025,604,,,,
1969,1690,Visa,4693555328780539,05/2028,281,Rp22.743.000,05/2022,2025,604,,,,
1970,1162,Visa,4716305740813495,06/2028,984,Rp24.625.000,06/2022,2025,604,,,,
1971,1761,Visa,4717288923637339,02/2026,818,Rp19.142.000,02/2020,2025,604,,,,
1972,1316,Visa,4930615029109805,01/2030,514,Rp18.801.000,01/2024,2025,604,,,,
1973,493,Visa,4097047880363971,10/2030,652,Rp14.499.000,02/2025,2025,604,,,,
1974,289,Visa,4570269578447082,02/2030,74,Rp7.845.000,02/2025,2025,604,,,,
1976,1320,Visa,4417317940986636,04/2028,598,Rp16.777.000,04/2022,2025,604,,,,
1977,1275,Visa,4749157487981215,10/2030,568,Rp16.945.000,02/2025,2025,604,,,,
1978,1418,Visa,4402488714330108,11/2027,627,Rp14.278.000,11/2021,2025,604,,,,
1979,1819,Visa,4086123102379526,04/2030,744,Rp14.494.000,02/2025,2025,604,,,,
1980,687,Visa,"4,41873E+15",02/2026,79,Rp30.511.000,02/2020,2025,604,,,,
1981,136,Visa,4270247503047583,08/2029,977,Rp38.605.000,08/2023,2025,604,,,,
1982,136,Visa,4451428446253891,01/2029,354,Rp32.604.000,01/2023,2025,604,,,,
1983,1743,Visa,4706273875998303,02/2027,662,Rp23.902.000,02/2021,2025,604,,,,
1984,781,Visa,4441537373999689,02/2026,193,Rp5.266.000,02/2020,2025,604,,,,
1985,1107,Visa,"4,7799E+15",07/2029,172,Rp17.700.000,07/2023,2025,604,,,,
1986,1365,Visa,4868636850065871,04/2029,143,Rp11.768.000,04/2023,2025,604,,,,
1987,1496,Visa,4414714260971092,09/2027,462,Rp45.603.000,09/2021,2025,604,,,,
1988,1624,Visa,4562385865984516,06/2029,2,Rp19.769.000,06/2023,2025,604,,,,
1989,738,Visa,4554612997314669,10/2026,551,Rp66.295.000,10/2020,2025,604,,,,
1990,1375,Visa,4750738672953674,03/2028,97,Rp31.066.000,03/2022,2025,604,,,,
1991,459,Visa,4702909631016695,08/2030,296,Rp21.175.000,02/2025,2025,604,,,,
1992,262,Visa,4258875940264453,04/2028,889,Rp15.321.000,04/2022,2025,604,,,,
1993,1999,Visa,"4,60596E+15",11/2028,710,Rp11.140.000,11/2022,2025,604,,,,
1994,331,Visa,4353130198173895,03/2030,851,Rp9.885.000,02/2025,2025,604,,,,
1995,1354,Visa,4433713978036656,02/2026,989,Rp25.813.000,02/2020,2025,604,,,,
1997,1339,Visa,4990026739935404,09/2028,28,Rp26.202.000,09/2022,2025,604,,,,
1998,971,Visa,4014221108776885,03/2026,718,Rp17.213.000,03/2020,2025,604,,,,
1999,1627,Visa,4340019142427236,10/2027,130,Rp15.845.000,10/2021,2025,604,,,,
2000,1735,Visa,4865108019055527,07/2027,237,Rp23.692.000,07/2021,2025,604,,,,
2002,1263,Mastercard,5071178142278668,01/2027,738,Rp14.268.000,03/1998,2016,10,185.0,Rp138.173.100,1.0,Rp3.153.800
2003,1774,JCB,6974497425701266,12/2026,192,Rp13.180.000,03/2002,2018,15,117.0,Rp108.867.200,,
2004,318,Mastercard,5737016502815467,01/2030,601,Rp1.119.000,07/1997,2013,604,,,,
2005,1004,Visa,"4,47981E+15",01/2030,246,Rp22.540.000,03/2002,2013,604,,,,
2006,1259,Visa,4606036624560532,07/2028,40,Rp123.622.000,03/2002,2016,9,140.0,Rp215.786.800,,
2007,735,Visa,4914564671433884,06/2028,700,Rp24.633.000,03/2002,2018,604,,,,
2008,1996,Visa,4378499154074856,04/2031,181,Rp38.376.000,03/2002,2014,604,,,,
2009,1276,Mastercard,5730775331108605,04/2030,910,Rp29.811.000,03/2003,2021,27,51.0,Rp85.049.700,,
2010,582,Mastercard,5706945213874118,10/2029,808,Rp14.190.000,03/2004,2018,604,,,,
2011,40,Mastercard,5488342944613905,05/2027,880,Rp381.000,03/2004,2019,6,22.0,Rp6.744.300,,
2012,398,Visa,4583760469208759,08/2027,812,Rp33.363.000,03/2004,2014,26,107.0,Rp97.664.100,,
2013,759,Visa,4417109828447309,05/2027,812,Rp24.320.000,05/2002,2018,604,,,,
2014,1880,Mastercard,5456915066505066,12/2027,553,Rp23.094.000,03/2005,2013,23,332.0,Rp170.877.900,,
2015,1063,Visa,4272145779221857,12/2028,960,Rp23.951.000,03/2005,2014,22,514.0,Rp254.759.600,,
2016,1588,Visa,4354340819623207,04/2030,195,Rp22.437.000,03/2005,2014,604,,,,
2017,1237,Amex,304727353948890,07/2028,930,Rp13.180.000,03/2006,2019,4,410.0,Rp193.878.400,,
2018,502,JCB,6910816000642923,03/2026,845,Rp12.395.000,03/2006,2009,3,536.0,Rp303.613.800,1.0,Rp2.597.600
2019,379,Mastercard,5910929635230868,02/2026,525,Rp33.934.000,03/2006,2013,15,468.0,Rp183.162.700,1.0,Rp137.000
2020,520,Mastercard,5905896056968976,05/2028,924,Rp53.782.000,03/2006,2015,3,94.0,Rp50.313.500,,
2022,592,Mastercard,5247279086681076,04/2030,220,Rp4.891.000,03/2006,2011,20,166.0,Rp56.914.900,,
2023,125,Mastercard,5228524583663222,06/2029,720,Rp2.080.000,03/2006,2016,17,107.0,Rp33.530.000,,
2024,487,Mastercard,"5,51465E+15",08/2030,70,Rp45.172.000,03/2006,2014,1,487.0,Rp489.190.100,,
2025,542,Mastercard,5941275556386094,03/2030,128,Rp8.630.000,03/2006,2015,18,97.0,Rp50.433.900,,
2026,1305,Mastercard,5735388999396191,07/2028,260,Rp28.427.000,03/2006,2012,10,247.0,Rp147.303.000,,
2027,395,Visa,4851388792432581,02/2030,137,Rp25.732.000,03/2006,2016,24,155.0,Rp118.646.300,,
2028,939,Visa,4139421068502757,07/2029,782,Rp14.121.000,03/2006,2014,28,130.0,Rp95.055.800,,
2029,1718,Mastercard,5804499644308599,07/2029,258,Rp43.116.000,03/2007,2013,4,395.0,Rp189.659.900,,
2030,1941,Mastercard,5183385831950704,11/2031,886,Rp34.907.000,03/2007,2020,8,211.0,Rp58.166.400,,
2033,1843,Mastercard,"5,93748E+15",09/2026,651,Rp20.711.000,03/2007,2023,1,101.0,Rp74.265.800,,
2034,122,Mastercard,5654495599077092,10/2027,407,Rp24.749.000,03/2007,2012,17,339.0,Rp160.970.700,,
2035,1815,Mastercard,5159691137023059,01/2030,232,Rp4.862.000,03/2007,2017,9,136.0,Rp103.393.700,3.0,-Rp4.843.000
2036,1105,Mastercard,5772409732789359,04/2026,218,Rp14.163.000,03/2007,2020,24,217.0,Rp193.901.400,,
2037,1785,Mastercard,5176036831889983,11/2026,119,Rp7.376.000,03/2007,2022,26,105.0,Rp86.653.900,1.0,Rp3.180.700
2038,316,Visa,4331814593567425,01/2029,448,Rp16.474.000,03/2007,2015,8,72.0,Rp74.199.800,1.0,-Rp2.683.000
2039,39,Visa,4877727463431062,01/2029,537,Rp26.516.000,03/2007,2012,6,667.0,Rp663.423.100,,
2040,598,Visa,4706797634213663,04/2029,754,Rp29.973.000,03/2007,2016,17,949.0,Rp746.057.100,1.0,Rp761.100
2041,1923,JCB,6416258939868696,05/2028,101,Rp17.887.000,03/2008,2019,8,364.0,Rp192.793.800,2.0,Rp2.748.800
2042,1147,Mastercard,5065968170690023,10/2027,724,Rp28.320.000,03/2008,2015,6,829.0,Rp399.887.000,,
2043,1591,Mastercard,"5,70244E+15",08/2027,137,Rp19.390.000,03/2008,2008,25,290.0,Rp139.082.900,2.0,Rp2.951.300
2044,1074,Mastercard,5291527325386659,07/2028,396,Rp7.531.000,03/2008,2016,11,60.0,Rp89.905.100,,
2045,1259,Mastercard,5932390608727778,11/2031,612,Rp154.286.000,03/2008,2012,9,55.0,Rp62.271.100,,
2046,1566,Mastercard,5779974407665985,01/2029,527,Rp25.182.000,03/2008,2011,604,,,,
2047,940,Mastercard,5065594473717174,01/2026,573,Rp19.780.000,03/2008,2020,29,125.0,Rp48.161.300,1.0,Rp1.309.800
2048,1048,Mastercard,5923018656297645,08/2026,116,Rp19.612.000,03/2008,2008,1,264.0,Rp219.021.500,,
2049,1104,Visa,"4,86057E+15",10/2026,137,Rp22.567.000,06/2005,2016,604,,,,
2050,491,Visa,4307361097049954,08/2027,775,Rp12.552.000,03/2008,2013,34,80.0,Rp46.454.300,,
2051,642,Visa,4324205574305224,10/2028,92,Rp21.078.000,03/2008,2008,14,105.0,Rp88.917.900,,
2052,234,Visa,4081263773546457,07/2029,64,Rp7.453.000,03/2008,2016,9,119.0,Rp90.487.000,,
2053,1367,Visa,4422286262403261,05/2030,81,Rp27.308.000,03/2008,2008,19,246.0,Rp110.479.400,,
2054,1563,Visa,4793063304202945,10/2029,29,Rp14.576.000,03/2008,2014,13,228.0,Rp68.221.700,,
2055,845,Mastercard,5032880040092416,06/2030,626,Rp17.578.000,03/2009,2013,28,117.0,Rp56.850.900,,
2058,1719,Mastercard,5034070490953227,03/2028,285,Rp38.872.000,03/2009,2015,9,209.0,Rp111.693.400,1.0,-Rp3.247.800
2059,630,Mastercard,"5,77259E+15",07/2026,370,Rp11.840.000,03/2009,2015,0,385.0,Rp456.308.600,,
2060,506,Mastercard,5123064836240629,03/2029,51,Rp317.000,03/2009,2018,6,141.0,Rp103.916.400,1.0,Rp594.700
2061,680,Mastercard,5508553199519084,03/2031,196,Rp25.648.000,03/2009,2015,604,,,,
2062,69,Mastercard,5859732793534498,06/2029,348,Rp38.323.000,03/2009,2011,28,99.0,Rp36.029.700,,
2063,216,Mastercard,5099980998946055,02/2030,142,Rp29.386.000,03/2009,2016,29,124.0,Rp146.300.500,,
2064,1154,Mastercard,5896338139736327,05/2028,578,Rp9.817.000,03/2009,2019,604,,,,
